sentence,sentence #,word,POS,tag
sentence772,,of,IN,O
sentence772,,doing,VBG,O
sentence772,,the,DT,O
sentence772,,work,NN,O
sentence772,,themselves,PRP,O
sentence772,,and,CC,O
sentence772,,doing,VBG,O
sentence772,,it,PRP,O
sentence772,,properly,RB,O
sentence772,,in,IN,O
sentence772,,a,DT,O
sentence772,,safe,JJ,O
sentence772,,manner,NN,O
sentence772,,that,WDT,O
sentence772,,meets,VBZ,O
sentence772,,all,DT,O
sentence772,,federal,JJ,O
sentence772,,state,NN,O
sentence772,,and,CC,O
sentence772,,local,JJ,O
sentence772,,regulations,NNS,O
sentence772,,and,CC,O
sentence772,,have,VBP,O
sentence772,,written,VBN,O
sentence772,,approval,NN,O
sentence772,,from,IN,O
sentence772,,the,DT,O
sentence772,,landlord,NN,O
sentence772,,Tenants,VBZ,O
sentence772,,further,JJ,O
sentence772,,state,NN,O
sentence772,,that,IN,O
sentence772,,they,PRP,O
sentence772,,will,MD,O
sentence772,,be,VB,O
sentence772,,legally,RB,O
sentence772,,responsible,JJ,O
sentence772,,for,IN,O
sentence772,,any,DT,O
sentence772,,mishap,NN,O
sentence772,,they,PRP,O
sentence772,,either,DT,O
sentence772,,do,VBP,O
sentence772,,themselves,PRP,O
sentence772,,or,CC,O
sentence772,,hire,VB,O
sentence772,,others,NNS,O
sentence772,,to,TO,O
sentence772,,do,VB,O
sentence772,,Landlord,NNP,O
sentence772,,will,MD,O
sentence772,,be,VB,O
sentence772,,held,VBN,O
sentence772,,free,JJ,O
sentence772,,from,IN,O
sentence772,,harm,JJ,O
sentence773,sentence773,ACCESS,NNP,O
sentence773,,TO,NNP,O
sentence773,,PREMISES,NNP,O
sentence774,sentence774,The,DT,O
sentence774,,landlords,NNS,O
sentence774,,reserves,NNS,O
sentence774,,the,DT,O
sentence774,,right,NN,O
sentence774,,to,TO,O
sentence774,,enter,VB,O
sentence774,,the,DT,O
sentence774,,residence,NN,O
sentence774,,at,IN,O
sentence774,,reasonable,JJ,O
sentence774,,times,NNS,O
sentence774,,to,TO,O
sentence774,,inspect,VB,O
sentence774,,make,VB,O
sentence774,,necessary,JJ,O
sentence774,,repairs,NNS,O
sentence774,,supply,NN,O
sentence774,,services,NNS,O
sentence774,,or,CC,O
sentence774,,show,VB,O
sentence774,,it,PRP,O
sentence774,,to,TO,O
sentence774,,prospective,JJ,O
sentence774,,residents,NNS,O
sentence774,,purchasers,NNS,O
sentence774,,workmen,NNS,O
sentence774,,or,CC,O
sentence774,,contractors,NNS,O
sentence774,,Whenever,WRB,O
sentence774,,practicable,VBP,O
sentence774,,a,DT,O
sentence774,,3,CD,O
sentence774,,day,NN,O
sentence774,,confirmation,NN,O
sentence774,,notice,NN,O
sentence774,,to,TO,O
sentence774,,enter,VB,O
sentence774,,shall,MD,O
sentence774,,be,VB,O
sentence774,,given,VBN,O
sentence774,,to,TO,O
sentence774,,all,DT,O
sentence774,,Tenants,NNS,O
sentence775,sentence775,SUBLETTING,NNP,O
sentence775,,ASSIGNMENT,NNP,O
sentence776,sentence776,Tenants,NNP,O
sentence776,,shall,MD,O
sentence776,,not,RB,O
sentence776,,sublet,VB,O
sentence776,,the,DT,O
sentence776,,entire,JJ,O
sentence776,,premises,NNS,O
sentence776,,or,CC,O
sentence776,,any,DT,O
sentence776,,part,NN,O
sentence776,,of,IN,O
sentence776,,the,DT,O
sentence776,,premises,NNS,O
sentence776,,nor,CC,O
sentence776,,shall,MD,O
sentence776,,they,PRP,O
sentence776,,assign,VB,O
sentence776,,this,DT,O
sentence776,,Agreement,NNP,O
sentence776,,to,TO,O
sentence776,,anyone,NN,O
sentence776,,else,RB,O
sentence776,,without,IN,O
sentence776,,first,JJ,O
sentence776,,obtaining,VBG,O
sentence776,,Landlords,NNP,O
sentence776,,xe2,NNP,O
sentence776,,x80,NNP,O
sentence776,,x99,NNP,O
sentence776,,written,VBN,O
sentence776,,permission,NN,O
sentence776,,Prospective,NNP,O
sentence776,,sub,NN,O
sentence776,,lessees,NNS,O
sentence776,,or,CC,O
sentence776,,assignees,NNS,O
sentence776,,must,MD,O
sentence776,,submit,VB,O
sentence776,,an,DT,O
sentence776,,application,NN,O
sentence776,,to,TO,O
sentence776,,the,DT,O
sentence776,,Landlord,NNP,O
sentence776,,and,CC,O
sentence776,,must,MD,O
sentence776,,agree,VB,O
sentence776,,to,TO,O
sentence776,,credit,NN,O
sentence776,,background,NN,O
sentence776,,reference,NN,O
sentence776,,and,CC,O
sentence776,,employment,NN,O
sentence776,,verification,NN,O
sentence776,,Permission,NNP,O
sentence776,,to,TO,O
sentence776,,sub,VB,O
sentence776,,rent,NN,O
sentence776,,will,MD,O
sentence776,,be,VB,O
sentence776,,determined,VBN,O
sentence776,,by,IN,O
sentence776,,the,DT,O
sentence776,,sole,JJ,O
sentence776,,discretion,NN,O
sentence776,,of,IN,O
sentence776,,the,DT,O
sentence776,,Landlord,NNP,O
sentence777,sentence777,PETS,NNP,O
sentence778,sentence778,Small,NNP,O
sentence778,,pets,NNS,O
sentence778,,are,VBP,O
sentence778,,allowed,VBN,O
sentence778,,on,IN,O
sentence778,,the,DT,O
sentence778,,premises,NNS,O
sentence778,,only,RB,O
sentence778,,by,IN,O
sentence778,,obtaining,VBG,O
sentence778,,the,DT,O
sentence778,,Landlords,NNP,O
sentence778,,xe2,NNP,O
sentence778,,x80,NNP,O
sentence778,,x99,NNP,O
sentence778,,permission,NN,O
sentence778,,first,RB,O
sentence778,,When,WRB,O
sentence778,,possession,NN,O
sentence778,,of,IN,O
sentence778,,the,DT,O
sentence778,,property,NN,O
sentence778,,is,VBZ,O
sentence778,,given,VBN,O
sentence778,,to,TO,O
sentence778,,the,DT,O
sentence778,,Tenant,NNP,O
sentence778,,only,RB,O
sentence778,,those,DT,O
sentence778,,pets,NNS,O
sentence778,,listed,VBN,O
sentence778,,on,IN,O
sentence778,,the,DT,O
sentence778,,Rental,NNP,O
sentence778,,Application,NNP,O
sentence778,,will,MD,O
sentence778,,be,VB,O
sentence778,,allowed,VBN,O
sentence778,,unless,IN,O
sentence778,,subsequent,JJ,O
sentence778,,written,VBN,O
sentence778,,permission,NN,O
sentence778,,has,VBZ,O
sentence778,,been,VBN,O
sentence778,,granted,VBN,O
sentence778,,xe2,JJ,O
sentence778,,x80,NNP,O
sentence778,,x9cPets,NNS,O
sentence778,,xe2,VBP,O
sentence778,,x80,JJ,O
sentence778,,x9d,NN,O
sentence778,,does,VBZ,O
sentence778,,not,RB,O
sentence778,,include,VB,O
sentence778,,animals,NNS,O
sentence778,,trained,VBN,O
sentence778,,to,TO,O
sentence778,,serve,VB,O
sentence778,,the,DT,O
sentence778,,handicapped,NNS,O
sentence778,,such,JJ,O
sentence778,,as,IN,O
sentence778,,seeing,VBG,O
sentence778,,eye,NN,O
sentence778,,dogs,NNS,O
sentence778,,hearing,VBG,O
sentence778,,dogs,NNS,O
sentence778,,or,CC,O
sentence778,,service,NN,O
sentence778,,dogs,NNS,O
sentence778,,These,DT,O
sentence778,,animals,NNS,O
sentence778,,may,MD,O
sentence778,,be,VB,O
sentence778,,housed,VBN,O
sentence778,,on,IN,O
sentence778,,the,DT,O
sentence778,,premises,NNS,O
sentence778,,so,RB,O
sentence778,,long,RB,O
sentence778,,as,IN,O
sentence778,,they,PRP,O
sentence778,,are,VBP,O
sentence778,,in,IN,O
sentence778,,the,DT,O
sentence778,,direct,JJ,O
sentence778,,service,NN,O
sentence778,,of,IN,O
sentence778,,those,DT,O
sentence778,,they,PRP,O
sentence778,,were,VBD,O
sentence778,,trained,VBN,O
sentence778,,to,TO,O
sentence778,,serve,VB,O
sentence778,,and,CC,O
sentence778,,so,RB,O
sentence778,,long,RB,O
sentence778,,as,IN,O
sentence778,,Landlord,NNP,O
sentence778,,is,VBZ,O
sentence778,,notified,VBN,O
sentence778,,in,IN,O
sentence778,,advance,NN,O
sentence778,,in,IN,O
sentence778,,writing,NN,O
sentence778,,of,IN,O
sentence778,,the,DT,O
sentence778,,circumstances,NNS,O
sentence779,sentence779,TERMINATION,NNP,O
sentence779,,UPON,NNP,O
sentence779,,SALE,NNP,O
sentence779,,OF,NNP,O
sentence779,,PREMISES,NNP,O
sentence779,,Notwithstanding,NNP,O
sentence779,,any,DT,O
sentence779,,other,JJ,O
sentence779,,provision,NN,O
sentence779,,of,IN,O
sentence779,,this,DT,O
sentence779,,Rental,NNP,O
sentence779,,Landlord,NNP,O
sentence779,,may,MD,O
sentence779,,terminate,VB,O
sentence779,,this,DT,O
sentence779,,rental,JJ,O
sentence779,,upon,IN,O
sentence779,,45,CD,O
sentence779,,days,NNS,O
sentence779,,written,VBN,O
sentence779,,notice,JJ,O
sentence779,,to,TO,O
sentence779,,Tenant,NNP,O
sentence780,sentence780,FULL,NNP,O
sentence780,,DISCLOSURE,NNP,O
sentence781,sentence781,The,DT,O
sentence781,,Tenants,NNPS,O
sentence781,,signing,VBG,O
sentence781,,this,DT,O
sentence781,,Rental,JJ,O
sentence781,,Contract,NNP,O
sentence781,,hereby,NN,O
sentence781,,state,NN,O
sentence781,,that,IN,O
sentence781,,all,DT,O
sentence781,,questions,NNS,O
sentence781,,about,IN,O
sentence781,,this,DT,O
sentence781,,Rental,JJ,O
sentence781,,Agreement,NNP,O
sentence781,,have,VBP,O
sentence781,,been,VBN,O
sentence781,,answered,VBN,O
sentence781,,that,IN,O
sentence781,,they,PRP,O
sentence781,,fully,RB,O
sentence781,,understand,VBP,O
sentence781,,all,PDT,O
sentence781,,the,DT,O
sentence781,,provisions,NNS,O
sentence781,,of,IN,O
sentence781,,the,DT,O
sentence781,,agreement,NN,O
sentence781,,and,CC,O
sentence781,,the,DT,O
sentence781,,obligations,NNS,O
sentence781,,and,CC,O
sentence781,,responsibilities,NNS,O
sentence781,,of,IN,O
sentence781,,each,DT,O
sentence781,,party,NN,O
sentence781,,as,IN,O
sentence781,,spelled,VBN,O
sentence781,,out,RP,O
sentence781,,herein,NN,O
sentence781,,They,PRP,O
sentence781,,further,VBP,O
sentence781,,state,NN,O
sentence781,,that,IN,O
sentence781,,they,PRP,O
sentence781,,agree,VBP,O
sentence781,,to,TO,O
sentence781,,fulfill,VB,O
sentence781,,their,PRP$,O
sentence781,,obligations,NNS,O
sentence781,,in,IN,O
sentence781,,every,DT,O
sentence781,,respect,NN,O
sentence781,,or,CC,O
sentence781,,suffer,VB,O
sentence781,,the,DT,O
sentence781,,full,JJ,O
sentence781,,legal,JJ,O
sentence781,,and,CC,O
sentence781,,financial,JJ,O
sentence781,,consequences,NNS,O
sentence781,,of,IN,O
sentence781,,their,PRP$,O
sentence781,,actions,NNS,O
sentence781,,or,CC,O
sentence781,,lack,NN,O
sentence781,,of,IN,O
sentence781,,action,NN,O
sentence781,,in,IN,O
sentence781,,violation,NN,O
sentence781,,of,IN,O
sentence781,,this,DT,O
sentence781,,agreement,NN,O
sentence781,,Signature,NN,O
sentence781,,by,IN,O
sentence781,,the,DT,O
sentence781,,Tenant,NN,O
sentence781,,on,IN,O
sentence781,,this,DT,O
sentence781,,Rental,JJ,O
sentence781,,Agreement,NNP,O
sentence781,,is,VBZ,O
sentence781,,acknowledgement,JJ,O
sentence781,,and,CC,O
sentence781,,he,PRP,O
sentence781,,she,PRP,O
sentence781,,has,VBZ,O
sentence781,,received,VBN,O
sentence781,,a,DT,O
sentence781,,signed,JJ,O
sentence781,,copy,NN,O
sentence781,,of,IN,O
sentence781,,the,DT,O
sentence781,,Rental,NNP,O
sentence781,,Agreement,NNP,O
sentence782,sentence782,Accepted,VBD,O
sentence782,,this,DT,O
sentence782,,tday,NN,O
sentence782,,of,IN,O
sentence782,,t,$,O
sentence782,,20,CD,O
sentence782,,t,NN,O
sentence783,sentence783,Tenant,NNP,O
sentence784,sentence784,Landlord,NNP,O
sentence784,,RC,NNP,O
sentence784,,PAUL,NNP,O
sentence784,,PAULINO,NNP,O
sentence784,,tDate,NN,O
sentence785,sentence785,HOUSE,NNP,O
sentence785,,fully,RB,O
sentence785,,furnished,VBD,O
sentence785,,nLEASE,JJ,O
sentence785,,RENTAL,NNP,O
sentence785,,AGREEMENT,NNP,O
sentence786,sentence786,KNOW,NNP,O
sentence786,,ALL,NNP,O
sentence786,,MEN,NNP,O
sentence786,,BY,NNP,O
sentence786,,THESE,NNP,O
sentence786,,PRESENTS,NNP,O
sentence787,sentence787,This,DT,O
sentence787,,HOUSE,NNP,O
sentence787,,FULLY,NNP,O
sentence787,,FURNISHED,NNP,O
sentence787,,LEASE,NNP,O
sentence787,,RENTAL,NNP,O
sentence787,,AGREEMENT,NNP,O
sentence787,,is,VBZ,O
sentence787,,made,VBN,O
sentence787,,and,CC,O
sentence787,,executed,VBN,O
sentence787,,at,IN,O
sentence787,,the,DT,O
sentence787,,City,NNP,O
sentence787,,of,IN,O
sentence787,,Olongapo,NNP,O
sentence787,,City,NNP,O
sentence787,,Philippines,NNPS,O
sentence787,,this,DT,O
sentence787,,19th,CD,O
sentence787,,day,NN,O
sentence787,,of,IN,O
sentence787,,July,NNP,O
sentence787,,2011,CD,O
sentence787,,by,IN,O
sentence787,,and,CC,O
sentence787,,between,IN,O
sentence788,sentence788,MARITES,NNP,B-partyone
sentence788,,M,NNP,I-partyone
sentence788,,ALICANTE,NNP,I-partyone
sentence788,,of,IN,O
sentence788,,legal,JJ,O
sentence788,,age,NN,O
sentence788,,single,JJ,O
sentence788,,Filipino,NNP,O
sentence788,,and,CC,O
sentence788,,with,IN,O
sentence788,,residence,NN,O
sentence788,,and,CC,O
sentence788,,postal,JJ,O
sentence788,,address,NN,O
sentence788,,at,IN,O
sentence788,,No,DT,O
sentence788,,50,CD,O
sentence788,,20th,CD,O
sentence788,,Jonson,NNP,O
sentence788,,St,NNP,O
sentence788,,East,NNP,O
sentence788,,Bajac,NNP,O
sentence788,,Bajac,NNP,O
sentence788,,Olongapo,NNP,O
sentence788,,City,NNP,O
sentence788,,hereinafter,NN,O
sentence788,,referred,VBD,O
sentence788,,to,TO,O
sentence788,,as,IN,O
sentence788,,the,DT,O
sentence788,,LANDLORD,NNP,O
sentence789,sentence789,AND,NNP,O
sentence790,sentence790,JASMIN,NNP,B-partytwo
sentence790,,B,NNP,I-partytwo
sentence790,,BAKER,NNP,I-partytwo
sentence790,,and,CC,O
sentence790,,EDWARD,NNP,B-partytwo
sentence790,,RAY,NNP,I-partytwo
sentence790,,BAKER,NNP,I-partytwo
sentence790,,JR,NNP,I-partytwo
sentence790,,spouses,NNS,O
sentence790,,of,IN,O
sentence790,,legal,JJ,O
sentence790,,ages,NNS,O
sentence790,,and,CC,O
sentence790,,with,IN,O
sentence790,,residence,NN,O
sentence790,,and,CC,O
sentence790,,postal,JJ,O
sentence790,,address,NN,O
sentence790,,at,IN,O
sentence790,,Phase,NNP,O
sentence790,,1,CD,O
sentence790,,Block,NNP,O
sentence790,,2,CD,O
sentence790,,Lot,NNP,O
sentence790,,7,CD,O
sentence790,,Magdalena,NNP,O
sentence790,,Homes,NNP,O
sentence790,,Sto,NNP,O
sentence790,,Tomas,NNP,O
sentence790,,Subic,NNP,O
sentence790,,Zambales,NNP,O
sentence790,,hereinafter,RB,O
sentence790,,referred,VBD,O
sentence791,sentence791,to,TO,O
sentence791,,as,IN,O
sentence791,,the,DT,O
sentence791,,TENANTS,NNP,O
sentence792,sentence792,WITNESSETH,NNP,O
sentence792,,That,WDT,O
sentence793,sentence793,WHEREAS,VBD,O
sentence793,,the,DT,O
sentence793,,LANDLORD,NNP,O
sentence793,,is,VBZ,O
sentence793,,the,DT,O
sentence793,,owner,NN,O
sentence793,,of,IN,O
sentence793,,HOUSE,NNP,O
sentence793,,FULLY,NNP,O
sentence793,,FURNISHED,NNP,O
sentence793,,a,DT,O
sentence794,sentence794,residential,JJ,O
sentence794,,property,NN,O
sentence794,,situated,VBD,O
sentence794,,at,IN,O
sentence794,,Phase,NNP,O
sentence794,,1,CD,O
sentence794,,Block,NNP,O
sentence794,,2,CD,O
sentence794,,Lot,NNP,O
sentence794,,7,CD,O
sentence794,,Magdalena,NNP,O
sentence794,,Homes,NNP,O
sentence794,,Sto,NNP,O
sentence794,,Tomas,NNP,O
sentence794,,Suibc,NNP,O
sentence794,,Zambales,NNP,O
sentence795,sentence795,WHEREAS,NNP,O
sentence795,,the,DT,O
sentence795,,LANDLORD,NNP,O
sentence795,,agrees,VBZ,O
sentence795,,to,TO,O
sentence795,,lease,VB,O
sentence795,,out,RP,O
sentence795,,the,DT,O
sentence795,,property,NN,O
sentence795,,to,TO,O
sentence795,,the,DT,O
sentence795,,TENANTS,NNP,O
sentence795,,and,CC,O
sentence795,,the,DT,O
sentence795,,TENANTS,NNP,O
sentence795,,is,VBZ,O
sentence795,,willing,JJ,O
sentence795,,to,TO,O
sentence795,,lease,VB,O
sentence795,,the,DT,O
sentence795,,same,JJ,O
sentence796,sentence796,NOW,NNP,O
sentence796,,THEREFORE,NNP,O
sentence796,,for,IN,O
sentence796,,and,CC,O
sentence796,,in,IN,O
sentence796,,consideration,NN,O
sentence796,,of,IN,O
sentence796,,the,DT,O
sentence796,,foregoing,NN,O
sentence796,,premises,VBZ,O
sentence796,,the,DT,O
sentence796,,LANDLORD,NNP,O
sentence796,,leases,VBZ,O
sentence796,,unto,IN,O
sentence796,,the,DT,O
sentence796,,TENANTS,NNP,O
sentence796,,and,CC,O
sentence796,,the,DT,O
sentence796,,TENANTS,NNP,O
sentence796,,hereby,NN,O
sentence796,,accepts,NNS,O
sentence796,,from,IN,O
sentence796,,the,DT,O
sentence796,,LANDLORD,NNP,O
sentence796,,the,DT,O
sentence796,,LEASED,NNP,O
sentence796,,premises,NNS,O
sentence796,,subject,VBP,O
sentence796,,to,TO,O
sentence796,,the,DT,O
sentence796,,following,JJ,O
sentence797,sentence797,TERMS,NNP,O
sentence797,,AND,NNP,O
sentence797,,CONDITIONS,NNP,O
sentence798,sentence798,PURPOSES,NNP,O
sentence798,,That,NNP,O
sentence798,,premises,VBZ,O
sentence798,,hereby,RB,O
sentence798,,leased,VBN,O
sentence798,,shall,MD,O
sentence798,,be,VB,O
sentence798,,used,VBN,O
sentence798,,exclusively,RB,O
sentence798,,by,IN,O
sentence798,,the,DT,O
sentence798,,TENANTS,NNP,O
sentence798,,for,IN,O
sentence798,,residential,JJ,O
sentence798,,purposes,NNS,O
sentence798,,only,RB,O
sentence798,,and,CC,O
sentence798,,shall,MD,O
sentence798,,not,RB,O
sentence798,,be,VB,O
sentence798,,diverted,VBN,O
sentence798,,to,TO,O
sentence798,,other,JJ,O
sentence798,,uses,NNS,O
sentence798,,It,PRP,O
sentence798,,is,VBZ,O
sentence798,,hereby,RB,O
sentence798,,expressly,RB,O
sentence798,,agreed,VBD,O
sentence798,,that,IN,O
sentence798,,if,IN,O
sentence798,,at,IN,O
sentence798,,any,DT,O
sentence798,,time,NN,O
sentence798,,the,DT,O
sentence798,,premises,NNS,O
sentence798,,are,VBP,O
sentence798,,used,VBN,O
sentence798,,for,IN,O
sentence798,,other,JJ,O
sentence798,,purposes,NNS,O
sentence798,,the,DT,O
sentence798,,LANDLORD,NNP,O
sentence798,,shall,MD,O
sentence798,,have,VB,O
sentence798,,the,DT,O
sentence798,,right,NN,O
sentence798,,to,TO,O
sentence798,,rescind,VB,O
sentence798,,this,DT,O
sentence798,,contract,NN,O
sentence798,,without,IN,O
sentence798,,prejudice,NN,O
sentence798,,to,TO,O
sentence798,,its,PRP$,O
sentence798,,other,JJ,O
sentence798,,rights,NNS,O
sentence798,,under,IN,O
sentence798,,the,DT,O
sentence798,,law,NN,O
sentence799,sentence799,TERM,NNP,O
sentence799,,This,DT,O
sentence799,,term,NN,O
sentence799,,of,IN,O
sentence799,,this,DT,O
sentence799,,lease,NN,O
sentence799,,agreement,NN,O
sentence799,,is,VBZ,O
sentence799,,for,IN,O
sentence799,,THREE,NNP,O
sentence799,,3,CD,B-end
sentence799,,MONTHS,NNP,I-end
sentence799,,from,IN,O
sentence799,,16,CD,B-startdate
sentence799,,July,NNP,I-startdate
sentence799,,2011,CD,I-startdate
sentence799,,to,TO,O
sentence799,,16,CD,B-enddate
sentence799,,October,NNP,I-enddate
sentence799,,2011,CD,I-enddate
sentence799,,inclusive,JJ,O
sentence799,,Upon,IN,O
sentence799,,its,PRP$,O
sentence799,,expiration,NN,O
sentence799,,this,DT,O
sentence799,,agreement,NN,O
sentence799,,may,MD,O
sentence799,,be,VB,O
sentence799,,renewed,VBN,O
sentence799,,under,IN,O
sentence799,,such,JJ,O
sentence799,,terms,NNS,O
sentence799,,and,CC,O
sentence799,,conditions,NNS,O
sentence799,,as,IN,O
sentence799,,my,PRP$,O
sentence799,,be,VB,O
sentence799,,mutually,RB,O
sentence799,,agreed,VBN,O
sentence799,,upon,IN,O
sentence799,,by,IN,O
sentence799,,both,DT,O
sentence799,,parties,NNS,O
sentence799,,written,VBN,O
sentence799,,notice,NN,O
sentence799,,of,IN,O
sentence799,,intention,NN,O
sentence799,,to,TO,O
sentence799,,renew,VB,O
sentence799,,the,DT,O
sentence799,,lease,NN,O
sentence799,,shall,MD,O
sentence799,,be,VB,O
sentence799,,served,VBN,O
sentence799,,to,TO,O
sentence799,,the,DT,O
sentence799,,LANDLORD,NNP,O
sentence799,,not,RB,O
sentence799,,later,RB,O
sentence799,,than,IN,O
sentence799,,seven,CD,O
sentence799,,7,CD,O
sentence799,,days,NNS,O
sentence799,,prior,RB,O
sentence799,,to,TO,O
sentence799,,the,DT,O
sentence799,,expiry,NN,O
sentence799,,date,NN,O
sentence799,,of,IN,O
sentence799,,the,DT,O
sentence799,,period,NN,O
sentence799,,herein,VBD,O
sentence799,,agreed,VBN,O
sentence799,,upon,IN,O
sentence800,sentence800,LEASE,NNP,O
sentence800,,RENTAL,NNP,O
sentence800,,RATE,NNP,O
sentence800,,The,DT,O
sentence800,,monthly,JJ,O
sentence800,,rental,NN,O
sentence800,,rate,NN,O
sentence800,,for,IN,O
sentence800,,the,DT,O
sentence800,,leased,VBN,O
sentence800,,premises,NNS,O
sentence800,,shall,MD,O
sentence800,,be,VB,O
sentence801,sentence801,in,IN,O
sentence801,,PESOS,NNP,O
sentence801,,TWENTY,NNP,O
sentence801,,TWO,NNP,O
sentence801,,THOUSAND,NNP,O
sentence801,,P,NNP,O
sentence801,,22,CD,O
sentence801,,0,CD,O
sentence801,,0,CD,O
sentence801,,Philippine,JJ,O
sentence801,,Currency,NNP,O
sentence801,,All,NNP,O
sentence801,,rental,JJ,O
sentence801,,payments,NNS,O
sentence801,,shall,MD,O
sentence801,,be,VB,O
sentence801,,payable,JJ,O
sentence801,,to,TO,O
sentence801,,the,DT,O
sentence801,,LANDLORD,NNP,O
sentence802,sentence802,SECURITY,NNP,O
sentence802,,DEPOSIT,NNP,O
sentence802,,That,NNP,O
sentence802,,upon,IN,O
sentence802,,signing,NN,O
sentence802,,of,IN,O
sentence802,,this,DT,O
sentence802,,AGREEMENT,NNP,O
sentence802,,the,DT,O
sentence802,,TENANTS,NNP,O
sentence802,,agrees,VBZ,O
sentence802,,to,TO,O
sentence802,,pay,VB,O
sentence802,,the,DT,O
sentence802,,one,CD,O
sentence802,,1,CD,O
sentence802,,month,NN,O
sentence802,,advance,NN,O
sentence802,,and,CC,O
sentence802,,two,CD,O
sentence802,,2,CD,O
sentence802,,months,NNS,O
sentence802,,security,NN,O
sentence802,,deposit,NN,O
sentence802,,to,TO,O
sentence802,,the,DT,O
sentence802,,LANDLORD,NNP,O
sentence802,,on,IN,O
sentence802,,or,CC,O
sentence802,,before,IN,O
sentence802,,August,NNP,O
sentence802,,6,CD,O
sentence802,,2011,CD,O
sentence802,,in,IN,O
sentence802,,an,DT,O
sentence802,,amount,NN,O
sentence802,,equivalent,NN,O
sentence802,,to,TO,O
sentence802,,the,DT,O
sentence802,,rent,NN,O
sentence802,,for,IN,O
sentence802,,THREE,NNP,O
sentence802,,3,CD,O
sentence802,,MONTHS,NNP,O
sentence802,,or,CC,O
sentence802,,the,DT,O
sentence802,,sum,NN,O
sentence802,,of,IN,O
sentence802,,PESOS,NNP,B-value
sentence802,,SIXTY,NNP,I-value
sentence802,,SIX,NNP,I-value
sentence802,,THOUSAND,NNP,I-value
sentence802,,P,NNP,O
sentence802,,66,CD,O
sentence802,,0,CD,O
sentence802,,0,CD,O
sentence803,sentence803,Philippine,JJ,O
sentence803,,Currency,NNP,O
sentence803,,said,VBD,O
sentence803,,payment,NN,O
sentence803,,shall,MD,O
sentence803,,be,VB,O
sentence803,,made,VBN,O
sentence803,,in,IN,O
sentence803,,the,DT,O
sentence803,,form,NN,O
sentence803,,of,IN,O
sentence803,,cash,NN,O
sentence803,,or,CC,O
sentence803,,cashier,JJR,O
sentence803,,s,JJ,O
sentence803,,check,NN,O
sentence803,,and,CC,O
sentence803,,is,VBZ,O
sentence803,,all,DT,O
sentence803,,due,JJ,O
sentence803,,on,IN,O
sentence803,,or,CC,O
sentence803,,before,IN,O
sentence803,,6,CD,O
sentence803,,August,NNP,O
sentence803,,2011,CD,O
sentence803,,wherein,IN,O
sentence803,,the,DT,O
sentence803,,two,CD,O
sentence803,,2,CD,O
sentence803,,months,NNS,O
sentence803,,deposit,VB,O
sentence803,,shall,MD,O
sentence803,,be,VB,O
sentence803,,applied,VBN,O
sentence803,,and,CC,O
sentence803,,shall,MD,O
sentence803,,answer,VB,O
sentence803,,partially,RB,O
sentence803,,for,IN,O
sentence803,,damages,NNS,O
sentence803,,and,CC,O
sentence803,,any,DT,O
sentence803,,other,JJ,O
sentence803,,obligations,NNS,O
sentence803,,Dues,NNS,O
sentence803,,or,CC,O
sentence803,,resulting,VBG,O
sentence803,,from,IN,O
sentence803,,violation,NN,O
sentence803,,s,NN,O
sentence803,,of,IN,O
sentence803,,any,DT,O
sentence803,,of,IN,O
sentence803,,the,DT,O
sentence803,,provision,NN,O
sentence803,,of,IN,O
sentence803,,this,DT,O
sentence803,,contract,NN,O
sentence803,,to,TO,O
sentence803,,secure,VB,O
sentence803,,TENANT,NNP,O
sentence803,,xe2,NNP,O
sentence803,,x80,NNP,O
sentence803,,x99S,NNP,O
sentence803,,faithful,JJ,O
sentence803,,performance,NN,O
sentence803,,of,IN,O
sentence803,,the,DT,O
sentence803,,terms,NNS,O
sentence803,,of,IN,O
sentence803,,this,DT,O
sentence803,,lease,NN,O
sentence803,,The,DT,O
sentence803,,security,NN,O
sentence803,,deposit,NN,O
sentence803,,shall,MD,O
sentence803,,not,RB,O
sentence803,,exceed,VB,O
sentence803,,two,CD,O
sentence803,,times,NNS,O
sentence803,,the,DT,O
sentence803,,monthly,JJ,O
sentence803,,rent,NN,O
sentence804,sentence804,After,IN,O
sentence804,,all,PDT,O
sentence804,,the,DT,O
sentence804,,TENANTS,NNP,O
sentence804,,have,VBP,O
sentence804,,vacated,VBN,O
sentence804,,leaving,VBG,O
sentence804,,the,DT,O
sentence804,,premises,NNS,O
sentence804,,vacant,VBP,O
sentence804,,the,DT,O
sentence804,,LANDLORD,NNP,O
sentence804,,may,MD,O
sentence804,,use,VB,O
sentence804,,the,DT,O
sentence804,,security,NN,O
sentence804,,deposit,NN,O
sentence804,,for,IN,O
sentence804,,the,DT,O
sentence804,,cleaning,NN,O
sentence804,,of,IN,O
sentence804,,the,DT,O
sentence804,,premises,NNS,O
sentence804,,any,DT,O
sentence804,,unusual,JJ,O
sentence804,,wear,NN,O
sentence804,,and,CC,O
sentence804,,tear,VB,O
sentence804,,to,TO,O
sentence804,,the,DT,O
sentence804,,premises,NNS,O
sentence804,,or,CC,O
sentence804,,common,JJ,O
sentence804,,areas,NNS,O
sentence804,,non,JJ,O
sentence804,,payment,NN,O
sentence804,,of,IN,O
sentence804,,utilities,NNS,O
sentence804,,and,CC,O
sentence804,,any,DT,O
